АВС/ DEF;От;До;Емкость;Оператор;Регион
902;6079016;6079039;24;РТ-Мобайл;Челябинская область
902;6079040;6079040;1;Ростелеком;Челябинская область
902;6079041;6079251;211;РТ-Мобайл;Челябинская область
902;6079252;6079252;1;Ростелеком;Челябинская область
902;6079253;6079695;443;РТ-Мобайл;Челябинская область
902;6079696;6079696;1;Ростелеком;Челябинская область
902;6079697;6079996;300;РТ-Мобайл;Челябинская область
902;6079997;6079997;1;Ростелеком;Челябинская область
902;6079998;6080414;417;РТ-Мобайл;Челябинская область
902;6080415;6080415;1;Ростелеком;Челябинская область
902;6080416;6080710;295;РТ-Мобайл;Челябинская область
902;6080711;6080711;1;Ростелеком;Челябинская область
902;6080712;6081414;703;РТ-Мобайл;Челябинская область
902;6081415;6081415;1;Ростелеком;Челябинская область
902;6081416;6081601;186;РТ-Мобайл;Челябинская область
902;6081602;6081602;1;Ростелеком;Челябинская область
902;6081603;6081901;299;РТ-Мобайл;Челябинская область
902;6081902;6081902;1;Ростелеком;Челябинская область
902;6081903;6082001;99;РТ-Мобайл;Челябинская область
902;6082002;6082002;1;Ростелеком;Челябинская область
902;6082003;6082101;99;РТ-Мобайл;Челябинская область
902;6082102;6082102;1;Ростелеком;Челябинская область
902;6082103;6082214;112;РТ-Мобайл;Челябинская область
902;6082215;6082215;1;Ростелеком;Челябинская область
902;6082216;6082451;236;РТ-Мобайл;Челябинская область
902;6082452;6082452;1;Ростелеком;Челябинская область
902;6082453;6082551;99;РТ-Мобайл;Челябинская область
902;6082552;6082552;1;Ростелеком;Челябинская область
902;6082553;6082814;262;РТ-Мобайл;Челябинская область
902;6082815;6082815;1;Ростелеком;Челябинская область
902;6082816;6083201;386;РТ-Мобайл;Челябинская область
902;6083202;6083202;1;Ростелеком;Челябинская область
902;6083203;6083899;697;РТ-Мобайл;Челябинская область
902;6083900;6083900;1;Ростелеком;Челябинская область
902;6083901;6084901;1001;РТ-Мобайл;Челябинская область
902;6084902;6084902;1;Ростелеком;Челябинская область
902;6084903;6085051;149;РТ-Мобайл;Челябинская область
902;6085052;6085052;1;Ростелеком;Челябинская область
902;6085053;6085201;149;РТ-Мобайл;Челябинская область
902;6085202;6085202;1;Ростелеком;Челябинская область
902;6085203;6085901;699;РТ-Мобайл;Челябинская область
902;6085902;6085902;1;Ростелеком;Челябинская область
902;6085903;6086901;999;РТ-Мобайл;Челябинская область
902;6086902;6086902;1;Ростелеком;Челябинская область
902;6086903;6087401;499;РТ-Мобайл;Челябинская область
902;6087402;6087402;1;Ростелеком;Челябинская область
902;6087403;6087901;499;РТ-Мобайл;Челябинская область
902;6087902;6087902;1;Ростелеком;Челябинская область
902;6087903;6089201;1299;РТ-Мобайл;Челябинская область
902;6089202;6089202;1;Ростелеком;Челябинская область
902;6089203;6090009;807;РТ-Мобайл;Челябинская область
902;6090010;6090010;1;Ростелеком;Челябинская область
902;6090011;6090101;91;РТ-Мобайл;Челябинская область
902;6090102;6090102;1;Ростелеком;Челябинская область
902;6090103;6090921;819;РТ-Мобайл;Челябинская область
902;6090922;6090922;1;Ростелеком;Челябинская область
902;6090923;6091010;88;РТ-Мобайл;Челябинская область
902;6091011;6091011;1;Ростелеком;Челябинская область
902;6091012;6091154;143;РТ-Мобайл;Челябинская область
902;6091155;6091155;1;Ростелеком;Челябинская область
902;6091156;6091211;56;РТ-Мобайл;Челябинская область
902;6091212;6091212;1;Ростелеком;Челябинская область
902;6091213;6091312;100;РТ-Мобайл;Челябинская область
902;6091313;6091313;1;Ростелеком;Челябинская область
902;6091314;6091708;395;РТ-Мобайл;Челябинская область
902;6091709;6091709;1;Ростелеком;Челябинская область
902;6091710;6092443;734;РТ-Мобайл;Челябинская область
902;6092444;6092444;1;Ростелеком;Челябинская область
902;6092445;6092514;70;РТ-Мобайл;Челябинская область
902;6092515;6092515;1;Ростелеком;Челябинская область
902;6092516;6093899;1384;РТ-Мобайл;Челябинская область
902;6093900;6093900;1;Ростелеком;Челябинская область
902;6093901;6093918;18;РТ-Мобайл;Челябинская область
902;6093919;6093919;1;Ростелеком;Челябинская область
902;6093920;6094013;94;РТ-Мобайл;Челябинская область
902;6094014;6094014;1;Ростелеком;Челябинская область
902;6094015;6094101;87;РТ-Мобайл;Челябинская область
902;6094102;6094102;1;Ростелеком;Челябинская область
902;6094103;6094140;38;РТ-Мобайл;Челябинская область
902;6094141;6094141;1;Ростелеком;Челябинская область
902;6094142;6094170;29;РТ-Мобайл;Челябинская область
902;6094171;6094171;1;Ростелеком;Челябинская область
902;6094172;6095565;1394;РТ-Мобайл;Челябинская область
902;6095566;6095566;1;Ростелеком;Челябинская область
902;6095567;6095857;291;РТ-Мобайл;Челябинская область
902;6095858;6095858;1;Ростелеком;Челябинская область
902;6095859;6096001;143;РТ-Мобайл;Челябинская область
902;6096002;6096002;1;Ростелеком;Челябинская область
902;6096003;6096003;1;РТ-Мобайл;Челябинская область
902;6096004;6096004;1;Ростелеком;Челябинская область
902;6096005;6096554;550;РТ-Мобайл;Челябинская область
902;6096555;6096555;1;Ростелеком;Челябинская область
902;6096556;6097110;555;РТ-Мобайл;Челябинская область
902;6097111;6097111;1;Ростелеком;Челябинская область
902;6097112;6098087;976;РТ-Мобайл;Челябинская область
902;6098088;6098088;1;Ростелеком;Челябинская область
902;6098089;6099208;1120;РТ-Мобайл;Челябинская область
902;6099209;6099209;1;Ростелеком;Челябинская область
902;6099210;6099908;699;РТ-Мобайл;Челябинская область
902;6099909;6099909;1;Ростелеком;Челябинская область
902;6099910;6100100;191;РТ-Мобайл;Челябинская область
902;6100101;6100101;1;Ростелеком;Челябинская область
902;6100102;6100126;25;РТ-Мобайл;Челябинская область
902;6100127;6100127;1;Ростелеком;Челябинская область
902;6100128;6100156;29;РТ-Мобайл;Челябинская область
902;6100157;6100157;1;Ростелеком;Челябинская область
902;6100158;6100178;21;РТ-Мобайл;Челябинская область
902;6100179;6100179;1;Ростелеком;Челябинская область
902;6100180;6100194;15;РТ-Мобайл;Челябинская область
902;6100195;6100195;1;Ростелеком;Челябинская область
902;6100196;6100206;11;РТ-Мобайл;Челябинская область
902;6100207;6100207;1;Ростелеком;Челябинская область
902;6100208;6100228;21;РТ-Мобайл;Челябинская область
902;6100229;6100229;1;Ростелеком;Челябинская область
902;6100230;6100230;1;РТ-Мобайл;Челябинская область
902;6100231;6100231;1;Ростелеком;Челябинская область
902;6100232;6100234;3;РТ-Мобайл;Челябинская область
902;6100235;6100235;1;Ростелеком;Челябинская область
902;6100236;6100269;34;РТ-Мобайл;Челябинская область
902;6100270;6100270;1;Ростелеком;Челябинская область
902;6100271;6100343;73;РТ-Мобайл;Челябинская область
902;6100344;6100344;1;Ростелеком;Челябинская область
902;6100345;6100561;217;РТ-Мобайл;Челябинская область
902;6100562;6100562;1;Ростелеком;Челябинская область
902;6100563;6100738;176;РТ-Мобайл;Челябинская область
902;6100739;6100739;1;Ростелеком;Челябинская область
902;6100740;6101388;649;РТ-Мобайл;Челябинская область
902;6101389;6101389;1;Ростелеком;Челябинская область
902;6101390;6101472;83;РТ-Мобайл;Челябинская область
902;6101473;6101473;1;Ростелеком;Челябинская область
902;6101474;6101485;12;РТ-Мобайл;Челябинская область
902;6101486;6101486;1;Ростелеком;Челябинская область
902;6101487;6101511;25;РТ-Мобайл;Челябинская область
902;6101512;6101512;1;Ростелеком;Челябинская область
902;6101513;6101594;82;РТ-Мобайл;Челябинская область
902;6101595;6101595;1;Ростелеком;Челябинская область
902;6101596;6101624;29;РТ-Мобайл;Челябинская область
902;6101625;6101625;1;Ростелеком;Челябинская область
902;6101626;6101710;85;РТ-Мобайл;Челябинская область
902;6101711;6101711;1;Ростелеком;Челябинская область
902;6101712;6101716;5;РТ-Мобайл;Челябинская область
902;6101717;6101717;1;Ростелеком;Челябинская область
902;6101718;6101740;23;РТ-Мобайл;Челябинская область
902;6101741;6101741;1;Ростелеком;Челябинская область
902;6101742;6102157;416;РТ-Мобайл;Челябинская область
902;6102158;6102158;1;Ростелеком;Челябинская область
902;6102159;6102201;43;РТ-Мобайл;Челябинская область
902;6102202;6102202;1;Ростелеком;Челябинская область
902;6102203;6102233;31;РТ-Мобайл;Челябинская область
902;6102234;6102234;1;Ростелеком;Челябинская область
902;6102235;6102238;4;РТ-Мобайл;Челябинская область
902;6102239;6102239;1;Ростелеком;Челябинская область
902;6102240;6102299;60;РТ-Мобайл;Челябинская область
902;6102300;6102300;1;Ростелеком;Челябинская область
902;6102301;6102501;201;РТ-Мобайл;Челябинская область
902;6102502;6102502;1;Ростелеком;Челябинская область
902;6102503;6103158;656;РТ-Мобайл;Челябинская область
902;6103159;6103159;1;Ростелеком;Челябинская область
902;6103160;6103555;396;РТ-Мобайл;Челябинская область
902;6103556;6103556;1;Ростелеком;Челябинская область
902;6103557;6103601;45;РТ-Мобайл;Челябинская область
902;6103602;6103602;1;Ростелеком;Челябинская область
902;6103603;6103801;199;РТ-Мобайл;Челябинская область
902;6103802;6103802;1;Ростелеком;Челябинская область
902;6103803;6103841;39;РТ-Мобайл;Челябинская область
902;6103842;6103842;1;Ростелеком;Челябинская область
902;6103843;6104165;323;РТ-Мобайл;Челябинская область
902;6104166;6104166;1;Ростелеком;Челябинская область
902;6104167;6104279;113;РТ-Мобайл;Челябинская область
902;6104280;6104281;2;Ростелеком;Челябинская область
902;6104282;6105501;1220;РТ-Мобайл;Челябинская область
902;6105502;6105502;1;Ростелеком;Челябинская область
902;6105503;6105552;50;РТ-Мобайл;Челябинская область
902;6105553;6105554;2;Ростелеком;Челябинская область
902;6105555;6105665;111;РТ-Мобайл;Челябинская область
902;6105666;6105666;1;Ростелеком;Челябинская область
902;6105667;6105796;130;РТ-Мобайл;Челябинская область
902;6105797;6105797;1;Ростелеком;Челябинская область
902;6105798;6105944;147;РТ-Мобайл;Челябинская область
902;6105945;6105945;1;Ростелеком;Челябинская область
902;6105946;6106721;776;РТ-Мобайл;Челябинская область
902;6106722;6106722;1;Ростелеком;Челябинская область
902;6106723;6106798;76;РТ-Мобайл;Челябинская область
902;6106799;6106799;1;Ростелеком;Челябинская область
902;6106800;6106948;149;РТ-Мобайл;Челябинская область
902;6106949;6106949;1;Ростелеком;Челябинская область
902;6106950;6107041;92;РТ-Мобайл;Челябинская область
902;6107042;6107042;1;Ростелеком;Челябинская область
902;6107043;6107996;954;РТ-Мобайл;Челябинская область
902;6107997;6107997;1;Ростелеком;Челябинская область
902;6107998;6108381;384;РТ-Мобайл;Челябинская область
902;6108382;6108382;1;Ростелеком;Челябинская область
902;6108383;6108513;131;РТ-Мобайл;Челябинская область
902;6108514;6108514;1;Ростелеком;Челябинская область
902;6108515;6108604;90;РТ-Мобайл;Челябинская область
902;6108605;6108605;1;Ростелеком;Челябинская область
902;6108606;6108665;60;РТ-Мобайл;Челябинская область
902;6108666;6108666;1;Ростелеком;Челябинская область
902;6108667;6108701;35;РТ-Мобайл;Челябинская область
902;6108702;6108702;1;Ростелеком;Челябинская область
902;6108703;6109401;699;РТ-Мобайл;Челябинская область
902;6109402;6109402;1;Ростелеком;Челябинская область
902;6109403;6109806;404;РТ-Мобайл;Челябинская область
902;6109807;6109807;1;Ростелеком;Челябинская область
902;6109808;6109944;137;РТ-Мобайл;Челябинская область
902;6109945;6109945;1;Ростелеком;Челябинская область
902;6109946;6110029;84;РТ-Мобайл;Челябинская область
902;6110030;6110030;1;Ростелеком;Челябинская область
902;6110031;6110036;6;РТ-Мобайл;Челябинская область
902;6110037;6110038;2;Ростелеком;Челябинская область
902;6110039;6110340;302;РТ-Мобайл;Челябинская область
902;6110341;6110341;1;Ростелеком;Челябинская область
902;6110342;6110342;1;РТ-Мобайл;Челябинская область
902;6110343;6110343;1;Ростелеком;Челябинская область
902;6110344;6110353;10;РТ-Мобайл;Челябинская область
902;6110354;6110354;1;Ростелеком;Челябинская область
902;6110355;6110504;150;РТ-Мобайл;Челябинская область
902;6110505;6110505;1;Ростелеком;Челябинская область
902;6110506;6110784;279;РТ-Мобайл;Челябинская область
902;6110785;6110785;1;Ростелеком;Челябинская область
902;6110786;6111347;562;РТ-Мобайл;Челябинская область
902;6111348;6111348;1;Ростелеком;Челябинская область
902;6111349;6111355;7;РТ-Мобайл;Челябинская область
902;6111356;6111356;1;Ростелеком;Челябинская область
902;6111357;6111403;47;РТ-Мобайл;Челябинская область
902;6111404;6111404;1;Ростелеком;Челябинская область
902;6111405;6111703;299;РТ-Мобайл;Челябинская область
902;6111704;6111704;1;Ростелеком;Челябинская область
902;6111705;6112279;575;РТ-Мобайл;Челябинская область
902;6112280;6112280;1;Ростелеком;Челябинская область
902;6112281;6112330;50;РТ-Мобайл;Челябинская область
902;6112331;6112331;1;Ростелеком;Челябинская область
902;6112332;6112481;150;РТ-Мобайл;Челябинская область
902;6112482;6112482;1;Ростелеком;Челябинская область
902;6112483;6112516;34;РТ-Мобайл;Челябинская область
902;6112517;6112517;1;Ростелеком;Челябинская область
902;6112518;6112540;23;РТ-Мобайл;Челябинская область
902;6112541;6112541;1;Ростелеком;Челябинская область
902;6112542;6112542;1;РТ-Мобайл;Челябинская область
902;6112543;6112543;1;Ростелеком;Челябинская область
902;6112544;6112559;16;РТ-Мобайл;Челябинская область
902;6112560;6112560;1;Ростелеком;Челябинская область
902;6112561;6112587;27;РТ-Мобайл;Челябинская область
902;6112588;6112588;1;Ростелеком;Челябинская область
902;6112589;6112596;8;РТ-Мобайл;Челябинская область
902;6112597;6112597;1;Ростелеком;Челябинская область
902;6112598;6112599;2;РТ-Мобайл;Челябинская область
902;6112600;6112600;1;Ростелеком;Челябинская область
902;6112601;6112620;20;РТ-Мобайл;Челябинская область
902;6112621;6112621;1;Ростелеком;Челябинская область
902;6112622;6112662;41;РТ-Мобайл;Челябинская область
902;6112663;6112663;1;Ростелеком;Челябинская область
902;6112664;6112681;18;РТ-Мобайл;Челябинская область
902;6112682;6112682;1;Ростелеком;Челябинская область
902;6112683;6112706;24;РТ-Мобайл;Челябинская область
902;6112707;6112707;1;Ростелеком;Челябинская область
902;6112708;6112738;31;РТ-Мобайл;Челябинская область
902;6112739;6112739;1;Ростелеком;Челябинская область
902;6112740;6112775;36;РТ-Мобайл;Челябинская область
902;6112776;6112776;1;Ростелеком;Челябинская область
902;6112777;6112786;10;РТ-Мобайл;Челябинская область
902;6112787;6112787;1;Ростелеком;Челябинская область
902;6112788;6112801;14;РТ-Мобайл;Челябинская область
902;6112802;6112802;1;Ростелеком;Челябинская область
902;6112803;6112932;130;РТ-Мобайл;Челябинская область
902;6112933;6112933;1;Ростелеком;Челябинская область
902;6112934;6112974;41;РТ-Мобайл;Челябинская область
902;6112975;6112975;1;Ростелеком;Челябинская область
902;6112976;6113016;41;РТ-Мобайл;Челябинская область
902;6113017;6113017;1;Ростелеком;Челябинская область
902;6113018;6113018;1;РТ-Мобайл;Челябинская область
902;6113019;6113019;1;Ростелеком;Челябинская область
902;6113020;6113060;41;РТ-Мобайл;Челябинская область
902;6113061;6113061;1;Ростелеком;Челябинская область
902;6113062;6113109;48;РТ-Мобайл;Челябинская область
902;6113110;6113110;1;Ростелеком;Челябинская область
902;6113111;6113124;14;РТ-Мобайл;Челябинская область
902;6113125;6113126;2;Ростелеком;Челябинская область
902;6113127;6113128;2;РТ-Мобайл;Челябинская область
902;6113129;6113130;2;Ростелеком;Челябинская область
902;6113131;6113158;28;РТ-Мобайл;Челябинская область
902;6113159;6113159;1;Ростелеком;Челябинская область
902;6113160;6113183;24;РТ-Мобайл;Челябинская область
902;6113184;6113184;1;Ростелеком;Челябинская область
902;6113185;6113409;225;РТ-Мобайл;Челябинская область
902;6113410;6113410;1;Ростелеком;Челябинская область
902;6113411;6113428;18;РТ-Мобайл;Челябинская область
902;6113429;6113429;1;Ростелеком;Челябинская область
902;6113430;6113832;403;РТ-Мобайл;Челябинская область
902;6113833;6113833;1;Ростелеком;Челябинская область
902;6113834;6114095;262;РТ-Мобайл;Челябинская область
902;6114096;6114096;1;Ростелеком;Челябинская область
902;6114097;6114139;43;РТ-Мобайл;Челябинская область
902;6114140;6114140;1;Ростелеком;Челябинская область
902;6114141;6114150;10;РТ-Мобайл;Челябинская область
902;6114151;6114151;1;Ростелеком;Челябинская область
902;6114152;6114300;149;РТ-Мобайл;Челябинская область
902;6114301;6114301;1;Ростелеком;Челябинская область
902;6114302;6114479;178;РТ-Мобайл;Челябинская область
902;6114480;6114480;1;Ростелеком;Челябинская область
902;6114481;6114601;121;РТ-Мобайл;Челябинская область
902;6114602;6114602;1;Ростелеком;Челябинская область
902;6114603;6114800;198;РТ-Мобайл;Челябинская область
902;6114801;6114801;1;Ростелеком;Челябинская область
902;6114802;6115174;373;РТ-Мобайл;Челябинская область
902;6115175;6115175;1;Ростелеком;Челябинская область
902;6115176;6115253;78;РТ-Мобайл;Челябинская область
902;6115254;6115254;1;Ростелеком;Челябинская область
902;6115255;6115265;11;РТ-Мобайл;Челябинская область
902;6115266;6115266;1;Ростелеком;Челябинская область
902;6115267;6115270;4;РТ-Мобайл;Челябинская область
902;6115271;6115271;1;Ростелеком;Челябинская область
902;6115272;6115274;3;РТ-Мобайл;Челябинская область
902;6115275;6115275;1;Ростелеком;Челябинская область
902;6115276;6115677;402;РТ-Мобайл;Челябинская область
902;6115678;6115678;1;Ростелеком;Челябинская область
902;6115679;6115938;260;РТ-Мобайл;Челябинская область
902;6115939;6115939;1;Ростелеком;Челябинская область
902;6115940;6116201;262;РТ-Мобайл;Челябинская область
902;6116202;6116202;1;Ростелеком;Челябинская область
902;6116203;6116261;59;РТ-Мобайл;Челябинская область
902;6116262;6116262;1;Ростелеком;Челябинская область
902;6116263;6116601;339;РТ-Мобайл;Челябинская область
902;6116602;6116602;1;Ростелеком;Челябинская область
902;6116603;6116822;220;РТ-Мобайл;Челябинская область
902;6116823;6116823;1;Ростелеком;Челябинская область
902;6116824;6117221;398;РТ-Мобайл;Челябинская область
902;6117222;6117222;1;Ростелеком;Челябинская область
902;6117223;6117256;34;РТ-Мобайл;Челябинская область
902;6117257;6117257;1;Ростелеком;Челябинская область
902;6117258;6117262;5;РТ-Мобайл;Челябинская область
902;6117263;6117263;1;Ростелеком;Челябинская область
902;6117264;6117267;4;РТ-Мобайл;Челябинская область
902;6117268;6117268;1;Ростелеком;Челябинская область
902;6117269;6117421;153;РТ-Мобайл;Челябинская область
902;6117422;6117422;1;Ростелеком;Челябинская область
902;6117423;6117473;51;РТ-Мобайл;Челябинская область
902;6117474;6117474;1;Ростелеком;Челябинская область
902;6117475;6117499;25;РТ-Мобайл;Челябинская область
902;6117500;6117500;1;Ростелеком;Челябинская область
902;6117501;6117668;168;РТ-Мобайл;Челябинская область
902;6117669;6117669;1;Ростелеком;Челябинская область
902;6117670;6118247;578;РТ-Мобайл;Челябинская область
902;6118248;6118248;1;Ростелеком;Челябинская область
902;6118249;6118553;305;РТ-Мобайл;Челябинская область
902;6118554;6118554;1;Ростелеком;Челябинская область
902;6118555;6119578;1024;РТ-Мобайл;Челябинская область
902;6119579;6119579;1;Ростелеком;Челябинская область
902;6119580;6119664;85;РТ-Мобайл;Челябинская область
902;6119665;6119665;1;Ростелеком;Челябинская область
902;6119666;6119946;281;РТ-Мобайл;Челябинская область
902;6119947;6119947;1;Ростелеком;Челябинская область
902;6119948;6119965;18;РТ-Мобайл;Челябинская область
902;6119966;6119966;1;Ростелеком;Челябинская область
902;6119967;6119971;5;РТ-Мобайл;Челябинская область
902;6119972;6119972;1;Ростелеком;Челябинская область
902;6119973;6120205;233;РТ-Мобайл;Челябинская область
902;6120206;6120206;1;Ростелеком;Челябинская область
902;6120207;6120301;95;РТ-Мобайл;Челябинская область
902;6120302;6120302;1;Ростелеком;Челябинская область
902;6120303;6120339;37;РТ-Мобайл;Челябинская область
902;6120340;6120340;1;Ростелеком;Челябинская область
902;6120341;6120549;209;РТ-Мобайл;Челябинская область
902;6120550;6120550;1;Ростелеком;Челябинская область
902;6120551;6121043;493;РТ-Мобайл;Челябинская область
902;6121044;6121044;1;Ростелеком;Челябинская область
902;6121045;6121129;85;РТ-Мобайл;Челябинская область
902;6121130;6121130;1;Ростелеком;Челябинская область
902;6121131;6121229;99;РТ-Мобайл;Челябинская область
902;6121230;6121230;1;Ростелеком;Челябинская область
902;6121231;6121261;31;РТ-Мобайл;Челябинская область
902;6121262;6121262;1;Ростелеком;Челябинская область
902;6121263;6121264;2;РТ-Мобайл;Челябинская область
902;6121265;6121265;1;Ростелеком;Челябинская область
902;6121266;6121280;15;РТ-Мобайл;Челябинская область
902;6121281;6121281;1;Ростелеком;Челябинская область
902;6121282;6121743;462;РТ-Мобайл;Челябинская область
902;6121744;6121744;1;Ростелеком;Челябинская область
902;6121745;6121890;146;РТ-Мобайл;Челябинская область
902;6121891;6121892;2;Ростелеком;Челябинская область
902;6121893;6122694;802;РТ-Мобайл;Челябинская область
902;6122695;6122695;1;Ростелеком;Челябинская область
902;6122696;6122815;120;РТ-Мобайл;Челябинская область
902;6122816;6122816;1;Ростелеком;Челябинская область
902;6122817;6123785;969;РТ-Мобайл;Челябинская область
902;6123786;6123786;1;Ростелеком;Челябинская область
902;6123787;6123802;16;РТ-Мобайл;Челябинская область
902;6123803;6123803;1;Ростелеком;Челябинская область
902;6123804;6123834;31;РТ-Мобайл;Челябинская область
902;6123835;6123835;1;Ростелеком;Челябинская область
902;6123836;6123838;3;РТ-Мобайл;Челябинская область
902;6123839;6123839;1;Ростелеком;Челябинская область
902;6123840;6123844;5;РТ-Мобайл;Челябинская область
902;6123845;6123845;1;Ростелеком;Челябинская область
902;6123846;6123857;12;РТ-Мобайл;Челябинская область
902;6123858;6123858;1;Ростелеком;Челябинская область
902;6123859;6123878;20;РТ-Мобайл;Челябинская область
902;6123879;6123879;1;Ростелеком;Челябинская область
902;6123880;6124630;751;РТ-Мобайл;Челябинская область
902;6124631;6124631;1;Ростелеком;Челябинская область
902;6124632;6124633;2;РТ-Мобайл;Челябинская область
902;6124634;6124634;1;Ростелеком;Челябинская область
902;6124635;6124766;132;РТ-Мобайл;Челябинская область
902;6124767;6124767;1;Ростелеком;Челябинская область
902;6124768;6124887;120;РТ-Мобайл;Челябинская область
902;6124888;6124888;1;Ростелеком;Челябинская область
902;6124889;6124945;57;РТ-Мобайл;Челябинская область
902;6124946;6124946;1;Ростелеком;Челябинская область
902;6124947;6124958;12;РТ-Мобайл;Челябинская область
902;6124959;6124959;1;Ростелеком;Челябинская область
902;6124960;6124973;14;РТ-Мобайл;Челябинская область
902;6124974;6124974;1;Ростелеком;Челябинская область
902;6124975;6125696;722;РТ-Мобайл;Челябинская область
902;6125697;6125697;1;Ростелеком;Челябинская область
902;6125698;6125899;202;РТ-Мобайл;Челябинская область
902;6125900;6125900;1;Ростелеком;Челябинская область
902;6125901;6127978;2078;РТ-Мобайл;Челябинская область
902;6127979;6127979;1;Ростелеком;Челябинская область
902;6127980;6128025;46;РТ-Мобайл;Челябинская область
902;6128026;6128026;1;Ростелеком;Челябинская область
902;6128027;6128906;880;РТ-Мобайл;Челябинская область
902;6128907;6128907;1;Ростелеком;Челябинская область
902;6128908;6129308;401;РТ-Мобайл;Челябинская область
902;6129309;6129309;1;Ростелеком;Челябинская область
902;6129310;6129372;63;РТ-Мобайл;Челябинская область
902;6129373;6129373;1;Ростелеком;Челябинская область
902;6129374;6129558;185;РТ-Мобайл;Челябинская область
902;6129559;6129559;1;Ростелеком;Челябинская область
902;6129560;6129675;116;РТ-Мобайл;Челябинская область
902;6129676;6129676;1;Ростелеком;Челябинская область
902;6129677;6129928;252;РТ-Мобайл;Челябинская область
902;6129929;6129929;1;Ростелеком;Челябинская область
902;6129930;6129947;18;РТ-Мобайл;Челябинская область
902;6129948;6129948;1;Ростелеком;Челябинская область
902;6129949;6130002;54;РТ-Мобайл;Челябинская область
902;6130003;6130003;1;Ростелеком;Челябинская область
902;6130004;6130014;11;РТ-Мобайл;Челябинская область
902;6130015;6130015;1;Ростелеком;Челябинская область
902;6130016;6130040;25;РТ-Мобайл;Челябинская область
902;6130041;6130041;1;Ростелеком;Челябинская область
902;6130042;6130122;81;РТ-Мобайл;Челябинская область
902;6130123;6130123;1;Ростелеком;Челябинская область
902;6130124;6130490;367;РТ-Мобайл;Челябинская область
902;6130491;6130491;1;Ростелеком;Челябинская область
902;6130492;6130562;71;РТ-Мобайл;Челябинская область
902;6130563;6130563;1;Ростелеком;Челябинская область
902;6130564;6130581;18;РТ-Мобайл;Челябинская область
902;6130582;6130582;1;Ростелеком;Челябинская область
902;6130583;6130613;31;РТ-Мобайл;Челябинская область
902;6130614;6130614;1;Ростелеком;Челябинская область
902;6130615;6130669;55;РТ-Мобайл;Челябинская область
902;6130670;6130670;1;Ростелеком;Челябинская область
902;6130671;6130728;58;РТ-Мобайл;Челябинская область
902;6130729;6130729;1;Ростелеком;Челябинская область
902;6130730;6130731;2;РТ-Мобайл;Челябинская область
902;6130732;6130732;1;Ростелеком;Челябинская область
902;6130733;6130900;168;РТ-Мобайл;Челябинская область
902;6130901;6130901;1;Ростелеком;Челябинская область
902;6130902;6131059;158;РТ-Мобайл;Челябинская область
902;6131060;6131060;1;Ростелеком;Челябинская область
902;6131061;6131091;31;РТ-Мобайл;Челябинская область
902;6131092;6131092;1;Ростелеком;Челябинская область
902;6131093;6131199;107;РТ-Мобайл;Челябинская область
902;6131200;6131200;1;Ростелеком;Челябинская область
902;6131201;6131431;231;РТ-Мобайл;Челябинская область
902;6131432;6131432;1;Ростелеком;Челябинская область
902;6131433;6131632;200;РТ-Мобайл;Челябинская область
902;6131633;6131633;1;Ростелеком;Челябинская область
902;6131634;6131635;2;РТ-Мобайл;Челябинская область
902;6131636;6131636;1;Ростелеком;Челябинская область
902;6131637;6132219;583;РТ-Мобайл;Челябинская область
902;6132220;6132220;1;Ростелеком;Челябинская область
902;6132221;6132804;584;РТ-Мобайл;Челябинская область
902;6132805;6132805;1;Ростелеком;Челябинская область
902;6132806;6132839;34;РТ-Мобайл;Челябинская область
902;6132840;6132840;1;Ростелеком;Челябинская область
902;6132841;6132854;14;РТ-Мобайл;Челябинская область
902;6132855;6132855;1;Ростелеком;Челябинская область
902;6132856;6132861;6;РТ-Мобайл;Челябинская область
902;6132862;6132862;1;Ростелеком;Челябинская область
902;6132863;6133065;203;РТ-Мобайл;Челябинская область
902;6133066;6133066;1;Ростелеком;Челябинская область
902;6133067;6133326;260;РТ-Мобайл;Челябинская область
902;6133327;6133327;1;Ростелеком;Челябинская область
902;6133328;6133382;55;РТ-Мобайл;Челябинская область
902;6133383;6133383;1;Ростелеком;Челябинская область
902;6133384;6133432;49;РТ-Мобайл;Челябинская область
902;6133433;6133433;1;Ростелеком;Челябинская область
902;6133434;6133444;11;РТ-Мобайл;Челябинская область
902;6133445;6133445;1;Ростелеком;Челябинская область
902;6133446;6133534;89;РТ-Мобайл;Челябинская область
902;6133535;6133535;1;Ростелеком;Челябинская область
902;6133536;6133574;39;РТ-Мобайл;Челябинская область
902;6133575;6133575;1;Ростелеком;Челябинская область
902;6133576;6133757;182;РТ-Мобайл;Челябинская область
902;6133758;6133760;3;Ростелеком;Челябинская область
902;6133761;6133969;209;РТ-Мобайл;Челябинская область
902;6133970;6199999;66030;Ростелеком;Челябинская область
902;6200000;6209999;10000;Ростелеком;Тюменская область
902;6210000;6219999;10000;Ростелеком;Ямало - Ненецкий АО |Тюменская область
902;6220000;6249999;30000;Ростелеком;Тюменская область
902;6250000;6269999;20000;Ростелеком;Ямало - Ненецкий АО |Тюменская область
902;6270000;6279999;10000;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
902;6280000;6289999;10000;Ростелеком;Ямало - Ненецкий АО |Тюменская область
902;6290000;6299999;10000;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
