АВС/ DEF;От;До;Емкость;Оператор;Регион
831;2759552;2759555;4;Эквант;Нижний Новгород |Нижегородская область
831;2759556;2759559;4;Ростелеком;Нижний Новгород |Нижегородская область
831;2759560;2759562;3;Эквант;Нижний Новгород |Нижегородская область
831;2759563;2759565;3;Ростелеком;Нижний Новгород |Нижегородская область
831;2759566;2759568;3;Эквант;Нижний Новгород |Нижегородская область
831;2759569;2759569;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759570;2759575;6;Эквант;Нижний Новгород |Нижегородская область
831;2759576;2759576;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759577;2759579;3;Эквант;Нижний Новгород |Нижегородская область
831;2759580;2759587;8;Ростелеком;Нижний Новгород |Нижегородская область
831;2759588;2759588;1;Эквант;Нижний Новгород |Нижегородская область
831;2759589;2759592;4;Ростелеком;Нижний Новгород |Нижегородская область
831;2759593;2759593;1;Эквант;Нижний Новгород |Нижегородская область
831;2759594;2759594;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759595;2759595;1;Эквант;Нижний Новгород |Нижегородская область
831;2759596;2759597;2;Ростелеком;Нижний Новгород |Нижегородская область
831;2759598;2759599;2;Эквант;Нижний Новгород |Нижегородская область
831;2759600;2759603;4;Ростелеком;Нижний Новгород |Нижегородская область
831;2759604;2759606;3;Эквант;Нижний Новгород |Нижегородская область
831;2759607;2759608;2;Ростелеком;Нижний Новгород |Нижегородская область
831;2759609;2759620;12;Эквант;Нижний Новгород |Нижегородская область
831;2759621;2759627;7;Ростелеком;Нижний Новгород |Нижегородская область
831;2759628;2759631;4;Эквант;Нижний Новгород |Нижегородская область
831;2759632;2759634;3;Ростелеком;Нижний Новгород |Нижегородская область
831;2759635;2759636;2;Эквант;Нижний Новгород |Нижегородская область
831;2759637;2759642;6;Ростелеком;Нижний Новгород |Нижегородская область
831;2759643;2759643;1;Эквант;Нижний Новгород |Нижегородская область
831;2759644;2759647;4;Ростелеком;Нижний Новгород |Нижегородская область
831;2759648;2759648;1;Эквант;Нижний Новгород |Нижегородская область
831;2759649;2759656;8;Ростелеком;Нижний Новгород |Нижегородская область
831;2759657;2759658;2;Эквант;Нижний Новгород |Нижегородская область
831;2759659;2759661;3;Ростелеком;Нижний Новгород |Нижегородская область
831;2759662;2759666;5;Эквант;Нижний Новгород |Нижегородская область
831;2759667;2759668;2;Ростелеком;Нижний Новгород |Нижегородская область
831;2759669;2759671;3;Эквант;Нижний Новгород |Нижегородская область
831;2759672;2759679;8;Ростелеком;Нижний Новгород |Нижегородская область
831;2759680;2759680;1;Эквант;Нижний Новгород |Нижегородская область
831;2759681;2759681;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759682;2759689;8;Эквант;Нижний Новгород |Нижегородская область
831;2759690;2759691;2;Ростелеком;Нижний Новгород |Нижегородская область
831;2759692;2759693;2;Эквант;Нижний Новгород |Нижегородская область
831;2759694;2759701;8;Ростелеком;Нижний Новгород |Нижегородская область
831;2759702;2759703;2;Эквант;Нижний Новгород |Нижегородская область
831;2759704;2759704;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759705;2759705;1;Эквант;Нижний Новгород |Нижегородская область
831;2759706;2759718;13;Ростелеком;Нижний Новгород |Нижегородская область
831;2759719;2759719;1;Эквант;Нижний Новгород |Нижегородская область
831;2759720;2759720;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759721;2759725;5;Эквант;Нижний Новгород |Нижегородская область
831;2759726;2759726;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759727;2759727;1;Эквант;Нижний Новгород |Нижегородская область
831;2759728;2759731;4;Ростелеком;Нижний Новгород |Нижегородская область
831;2759732;2759733;2;Эквант;Нижний Новгород |Нижегородская область
831;2759734;2759734;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759735;2759735;1;Эквант;Нижний Новгород |Нижегородская область
831;2759736;2759740;5;Ростелеком;Нижний Новгород |Нижегородская область
831;2759741;2759741;1;Эквант;Нижний Новгород |Нижегородская область
831;2759742;2759742;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759743;2759744;2;Эквант;Нижний Новгород |Нижегородская область
831;2759745;2759748;4;Ростелеком;Нижний Новгород |Нижегородская область
831;2759749;2759749;1;Эквант;Нижний Новгород |Нижегородская область
831;2759750;2759757;8;Ростелеком;Нижний Новгород |Нижегородская область
831;2759758;2759759;2;Эквант;Нижний Новгород |Нижегородская область
831;2759760;2759761;2;Ростелеком;Нижний Новгород |Нижегородская область
831;2759762;2759765;4;Эквант;Нижний Новгород |Нижегородская область
831;2759766;2759769;4;Ростелеком;Нижний Новгород |Нижегородская область
831;2759770;2759772;3;Эквант;Нижний Новгород |Нижегородская область
831;2759773;2759774;2;Ростелеком;Нижний Новгород |Нижегородская область
831;2759775;2759775;1;Эквант;Нижний Новгород |Нижегородская область
831;2759776;2759777;2;Ростелеком;Нижний Новгород |Нижегородская область
831;2759778;2759778;1;Эквант;Нижний Новгород |Нижегородская область
831;2759779;2759779;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759780;2759780;1;Эквант;Нижний Новгород |Нижегородская область
831;2759781;2759787;7;Ростелеком;Нижний Новгород |Нижегородская область
831;2759788;2759788;1;Эквант;Нижний Новгород |Нижегородская область
831;2759789;2759789;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759790;2759792;3;Эквант;Нижний Новгород |Нижегородская область
831;2759793;2759793;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759794;2759796;3;Эквант;Нижний Новгород |Нижегородская область
831;2759797;2759798;2;Ростелеком;Нижний Новгород |Нижегородская область
831;2759799;2759799;1;Эквант;Нижний Новгород |Нижегородская область
831;2759800;2759807;8;Ростелеком;Нижний Новгород |Нижегородская область
831;2759808;2759809;2;Эквант;Нижний Новгород |Нижегородская область
831;2759810;2759812;3;Ростелеком;Нижний Новгород |Нижегородская область
831;2759813;2759815;3;Эквант;Нижний Новгород |Нижегородская область
831;2759816;2759819;4;Ростелеком;Нижний Новгород |Нижегородская область
831;2759820;2759829;10;Эквант;Нижний Новгород |Нижегородская область
831;2759830;2759836;7;Ростелеком;Нижний Новгород |Нижегородская область
831;2759837;2759837;1;Эквант;Нижний Новгород |Нижегородская область
831;2759838;2759839;2;Ростелеком;Нижний Новгород |Нижегородская область
831;2759840;2759843;4;Эквант;Нижний Новгород |Нижегородская область
831;2759844;2759845;2;Ростелеком;Нижний Новгород |Нижегородская область
831;2759846;2759848;3;Эквант;Нижний Новгород |Нижегородская область
831;2759849;2759849;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759850;2759862;13;Эквант;Нижний Новгород |Нижегородская область
831;2759863;2759868;6;Ростелеком;Нижний Новгород |Нижегородская область
831;2759869;2759869;1;Эквант;Нижний Новгород |Нижегородская область
831;2759870;2759889;20;Ростелеком;Нижний Новгород |Нижегородская область
831;2759890;2759891;2;Эквант;Нижний Новгород |Нижегородская область
831;2759892;2759899;8;Ростелеком;Нижний Новгород |Нижегородская область
831;2759900;2759912;13;Эквант;Нижний Новгород |Нижегородская область
831;2759913;2759919;7;Ростелеком;Нижний Новгород |Нижегородская область
831;2759920;2759927;8;Эквант;Нижний Новгород |Нижегородская область
831;2759928;2759929;2;Ростелеком;Нижний Новгород |Нижегородская область
831;2759930;2759931;2;Эквант;Нижний Новгород |Нижегородская область
831;2759932;2759937;6;Ростелеком;Нижний Новгород |Нижегородская область
831;2759938;2759938;1;Эквант;Нижний Новгород |Нижегородская область
831;2759939;2759939;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759940;2759941;2;Эквант;Нижний Новгород |Нижегородская область
831;2759942;2759944;3;Ростелеком;Нижний Новгород |Нижегородская область
831;2759945;2759945;1;Эквант;Нижний Новгород |Нижегородская область
831;2759946;2759947;2;Ростелеком;Нижний Новгород |Нижегородская область
831;2759948;2759948;1;Эквант;Нижний Новгород |Нижегородская область
831;2759949;2759950;2;Ростелеком;Нижний Новгород |Нижегородская область
831;2759951;2759958;8;Эквант;Нижний Новгород |Нижегородская область
831;2759959;2759961;3;Ростелеком;Нижний Новгород |Нижегородская область
831;2759962;2759970;9;Эквант;Нижний Новгород |Нижегородская область
831;2759971;2759971;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759972;2759972;1;Эквант;Нижний Новгород |Нижегородская область
831;2759973;2759974;2;Ростелеком;Нижний Новгород |Нижегородская область
831;2759975;2759975;1;Эквант;Нижний Новгород |Нижегородская область
831;2759976;2759976;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759977;2759977;1;Эквант;Нижний Новгород |Нижегородская область
831;2759978;2759979;2;Ростелеком;Нижний Новгород |Нижегородская область
831;2759980;2759983;4;Эквант;Нижний Новгород |Нижегородская область
831;2759984;2759984;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759985;2759986;2;Эквант;Нижний Новгород |Нижегородская область
831;2759987;2759987;1;Ростелеком;Нижний Новгород |Нижегородская область
831;2759988;2759999;12;Эквант;Нижний Новгород |Нижегородская область
831;2760000;2761499;1500;Ростелеком;Нижний Новгород |Нижегородская область
831;2761500;2761599;100;КПФ Н.Н.-Россвязьинформ;Нижегородская область
831;2761600;2761699;100;КПФ Н.Н.-Россвязьинформ;Нижегородская область
831;2761700;2761799;100;КПФ Н.Н.-Россвязьинформ;Нижегородская область
831;2761800;2761899;100;КПФ Н.Н.-Россвязьинформ;Нижегородская область
831;2761900;2761999;100;КПФ Н.Н.-Россвязьинформ;Нижегородская область
831;2762000;2762999;1000;КПФ Н.Н.-Россвязьинформ;Нижегородская область
831;2763000;2769999;7000;Ростелеком;Нижний Новгород |Нижегородская область
831;2770000;2789999;20000;Вымпел-Коммуникации;Нижний Новгород |Нижегородская область
831;2790000;2799999;10000;Ростелеком;Нижний Новгород |Нижегородская область
831;2800000;2801999;2000;МТел;Нижний Новгород |Нижегородская область
831;2808000;2808099;100;Поволжье Телеком;Нижний Новгород |Нижегородская область
831;2808100;2808599;500;Манго Телеком;Нижний Новгород |Нижегородская область
831;2808600;2809099;500;Волго-Окский Телеком;Нижний Новгород |Нижегородская область
831;2809100;2809399;300;Сервисный центр;Нижний Новгород |Нижегородская область
831;2809400;2809499;100;Газпром телеком;Нижний Новгород |Нижегородская область
831;2809500;2809999;500;Манго Телеком;Нижний Новгород |Нижегородская область
831;2810000;2829999;20000;ЭР-Телеком Холдинг;Нижний Новгород |Нижегородская область
831;2830000;2839999;10000;МегаФон;Нижний Новгород |Нижегородская область
831;2888000;2888999;1000;МТел;Нижний Новгород |Нижегородская область
831;2889000;2889999;1000;Айва;Нижний Новгород |Нижегородская область
831;2900000;2906999;7000;Вымпел-Коммуникации;Нижний Новгород |Нижегородская область
831;2907000;2907999;1000;Ростелеком;Нижний Новгород |Нижегородская область
831;2908000;2909999;2000;Сервисный центр;Нижний Новгород |Нижегородская область
831;2910000;2917999;8000;Персональные Системы Связи в Регионе;Нижний Новгород |Нижегородская область
831;2918000;2959999;42000;Ростелеком;Нижний Новгород |Нижегородская область
831;2960000;2968999;9000;Вымпел-Коммуникации;Нижний Новгород |Нижегородская область
831;2969000;2969099;100;Вымпел-Коммуникации;Нижний Новгород |Нижегородская область
831;2969100;2969199;100;Квантум;Нижний Новгород |Нижегородская область
831;2969200;2969699;500;Вымпел-Коммуникации;Нижний Новгород |Нижегородская область
831;2969700;2969799;100;Эффективные Сетевые Технологии;Нижний Новгород |Нижегородская область
831;2969800;2969999;200;Вымпел-Коммуникации;Нижний Новгород |Нижегородская область
831;2970000;2990499;20500;Ростелеком;Нижний Новгород |Нижегородская область
831;2990500;2990999;500;Сервисный центр;Нижний Новгород |Нижегородская область
831;2991000;2996999;6000;Ростелеком;Нижний Новгород |Нижегородская область
831;2997000;2999999;3000;Вымпел-Коммуникации;Нижний Новгород |Нижегородская область
831;3010000;3019999;10000;Энергоупр.РФЯЦ ВНИИЭ;Саров |Нижегородская область
831;3020000;3029999;10000;Российский федеральный ядерный центр Всероссийский научно-исследовательский институт экспериментальной физики;Саров |Нижегородская область
831;3030000;3030999;1000;Ростелеком;Саров |Нижегородская область
831;3031000;3032999;2000;Нижегородская сотовая связь;Саров |Нижегородская область
831;3033000;3036999;4000;Ростелеком;Саров |Нижегородская область
831;3037000;3037999;1000;Нижегородская сотовая связь;Саров |Нижегородская область
831;3038000;3039999;2000;Ростелеком;Саров |Нижегородская область
831;3040000;3041499;1500;Российский федеральный ядерный центр Всероссийский научно-исследовательский институт экспериментальной физики;Саров |Нижегородская область
831;3041500;3041599;100;Фонеком;Саров |Нижегородская область
831;3041600;3046999;5400;Российский федеральный ядерный центр Всероссийский научно-исследовательский институт экспериментальной физики;Саров |Нижегородская область
831;3047000;3079999;33000;Ростелеком;Саров |Нижегородская область
831;3090000;3099999;10000;Телеф.компан.Сарова;Саров |Нижегородская область
831;3200000;3233583;33584;Ростелеком;Дзержинск |Нижегородская область
831;3233584;3236583;3000;Нижегородская сотовая связь;Дзержинск |Нижегородская область
831;3236584;3237083;500;ЭР-Телеком Холдинг;Дзержинск |Нижегородская область
831;3237084;3237183;100;Фонеком;Дзержинск |Нижегородская область
831;3237184;3237333;150;Телеком-МК;Дзержинск |Нижегородская область
831;3237334;3237833;500;МедиаСети;Дзержинск |Нижегородская область
831;3237834;3238833;1000;Вымпел-Коммуникации;Дзержинск |Нижегородская область
831;3239500;3239999;500;ПРЕСТИЖ-ИНТЕРНЕТ;Дзержинск |Нижегородская область
831;3240000;3249999;10000;Информсвязьстрой;Дзержинск |Нижегородская область
831;3250000;3271999;22000;Ростелеком;Дзержинск |Нижегородская область
831;3272000;3272499;500;Синтез;Дзержинск |Нижегородская область
831;3272500;3272699;200;Ростелеком;Дзержинск |Нижегородская область
831;3272700;3272999;300;"Дзержинское производственное объединение ""Пластик";Дзержинск |Нижегородская область
831;3273000;3274999;2000;Ростелеком;Дзержинск |Нижегородская область
831;3275000;3275999;1000;Информсвязьстрой;Дзержинск |Нижегородская область
831;3276000;3276999;1000;Ростелеком;Дзержинск |Нижегородская область
831;3277000;3277999;1000;Ростелеком;Дзержинск |Нижегородская область
831;3278000;3299999;22000;Ростелеком;Дзержинск |Нижегородская область
831;3310000;3310299;300;Интернет лаборатория;Дзержинск |Нижегородская область
831;3310300;3313299;3000;Мобильные ТелеСистемы;Дзержинск |Нижегородская область
831;3313300;3314299;1000;Старт Телеком;Дзержинск |Нижегородская область
831;3314300;3314599;300;Интернет лаборатория;Дзержинск |Нижегородская область
831;3314600;3315099;500;Старт Телеком;Дзержинск |Нижегородская область
831;3315100;3316099;1000;Старт Телеком;Дзержинск |Нижегородская область
831;3320000;3349999;30000;Ростелеком;Дзержинск |Нижегородская область
831;3350000;3350499;500;Вымпел-Коммуникации;Дзержинск |Нижегородская область
831;3350500;3359999;9500;ЭР-Телеком Холдинг;Дзержинск |Нижегородская область
831;3360000;3369999;10000;Ростелеком;Дзержинск |Нижегородская область
831;3370000;3379999;10000;ЭР-Телеком Холдинг;Дзержинск |Нижегородская область
831;3390000;3399999;10000;Ростелеком;Дзержинск |Нижегородская область
831;3420500;3421499;1000;Вымпел-Коммуникации;Дивеевский |Нижегородская область
831;3421500;3421599;100;Мега-Н;Дивеевский |Нижегородская область
831;3430000;3430099;100;Ростелеком;Дивеевский |Нижегородская область
831;3432000;3438999;7000;Ростелеком;Дивеевский |Нижегородская область
831;3440000;3449999;10000;Ростелеком;Дивеевский |Нижегородская область
831;3530000;3539999;10000;Ростелеком;Дзержинск |Нижегородская область
831;3640000;3649999;10000;Ростелеком;Володарск |Володарский |Нижегородская область
831;3660000;3669999;10000;Ростелеком;Володарск |Володарский |Нижегородская область
831;3670000;3671299;1300;Межрегиональный ТранзитТелеком;Володарский |Нижегородская область
831;3671300;3671499;200;Мега-Н;Володарский |Нижегородская область
831;3675000;3679999;5000;Ростелеком;Володарск |Володарский |Нижегородская область
831;3720000;3729999;10000;Ростелеком;Сокольский |Нижегородская область
831;3730000;3730099;100;Мега-Н;Сокольский |Нижегородская область
831;3822000;3824999;3000;Ростелеком;Большеболдинский |Нижегородская область
831;3830000;3830099;100;Мега-Н;Большеболдинский |Нижегородская область
831;3830100;3830159;60;Ростелеком;Большеболдинский |Нижегородская область
831;3831100;3831199;100;Ростелеком;Большеболдинский |Нижегородская область
831;3831200;3831249;50;Ростелеком;Большеболдинский |Нижегородская область
831;3832100;3832199;100;Ростелеком;Большеболдинский |Нижегородская область
831;3833110;3833159;50;Ростелеком;Большеболдинский |Нижегородская область
831;3834110;3834159;50;Ростелеком;Большеболдинский |Нижегородская область
831;3835100;3835299;200;Ростелеком;Большеболдинский |Нижегородская область
831;3836100;3836199;100;Ростелеком;Большеболдинский |Нижегородская область
831;3836200;3836299;100;Ростелеком;Большеболдинский |Нижегородская область
831;3837100;3837299;200;Ростелеком;Большеболдинский |Нижегородская область
831;3838100;3838199;100;Ростелеком;Большеболдинский |Нижегородская область
831;3839100;3839299;200;Ростелеком;Большеболдинский |Нижегородская область
831;3840100;3840199;100;Ростелеком;Большеболдинский |Нижегородская область
831;3841110;3841159;50;Ростелеком;Большеболдинский |Нижегородская область
831;3842100;3842199;100;Ростелеком;Большеболдинский |Нижегородская область
831;3920000;3924199;4200;Ростелеком;Первомайский |Нижегородская область
831;3924200;3924699;500;Ростелеком;Первомайск |Первомайский |Нижегородская область
831;3924700;3929999;5300;Ростелеком;Первомайский |Нижегородская область
831;3931100;3931199;100;Ростелеком;Первомайский |Нижегородская область
831;3931200;3931299;100;Мега-Н;Первомайский |Нижегородская область
831;3931300;3931399;100;Ростелеком;Первомайский |Нижегородская область
831;3931500;3931599;100;Ростелеком;Первомайский |Нижегородская область
831;3932100;3932599;500;Ростелеком;Первомайский |Нижегородская область
831;3942500;3942999;500;Ростелеком;Первомайский |Нижегородская область
831;4040000;4049999;10000;Ростелеком;Вадский |Нижегородская область
831;4050000;4050099;100;Мега-Н;Вадский |Нижегородская область
831;4100000;4109999;10000;Мобильные ТелеСистемы;Нижний Новгород |Нижегородская область
831;4110000;4110999;1000;"Управляющая компания ""Бизнес Технолоджис энд Коммуникейшнз";Нижний Новгород |Нижегородская область
831;4111000;4111999;1000;Фонеком;Нижний Новгород |Нижегородская область
831;4112000;4113999;2000;Ростелеком;Нижний Новгород |Нижегородская область
831;4114000;4114999;1000;Российские железные дороги;Нижний Новгород |Нижегородская область
831;4115000;4115599;600;МегаМакс;Нижний Новгород |Нижегородская область
831;4115600;4115999;400;ТрансТелеКом-НН;Нижний Новгород |Нижегородская область
831;4116000;4116999;1000;СВЯЗИСТ;Нижний Новгород |Нижегородская область
831;4117000;4117999;1000;Поволжье Сервис - Центр;Нижний Новгород |Нижегородская область
831;4118000;4124999;7000;Ростелеком;Нижний Новгород |Нижегородская область
831;4125000;4127999;3000;ГЛОБУС-ТЕЛЕКОМ;Нижний Новгород |Нижегородская область
831;4128000;4128999;1000;Электросвязьавтоматика;Нижний Новгород |Нижегородская область
831;4129000;4129999;1000;МегаМакс;Нижний Новгород |Нижегородская область
831;4130000;4139999;10000;МегаФон;Нижний Новгород |Нижегородская область
831;4140000;4149999;10000;Вымпел-Коммуникации;Нижний Новгород |Нижегородская область
831;4150000;4159999;10000;Нижегородская сотовая связь;Нижний Новгород |Нижегородская область
831;4160000;4160099;100;Ростелеком;Нижний Новгород |Нижегородская область
831;4160100;4160199;100;Фонеком;Нижний Новгород |Нижегородская область
831;4160200;4160599;400;Ростелеком;Нижний Новгород |Нижегородская область
831;4160600;4160699;100;Институт прикладной физики Российской академии наук;Нижний Новгород |Нижегородская область
831;4160700;4160999;300;Ростелеком;Нижний Новгород |Нижегородская область
831;4161000;4161299;300;Федеральная сетевая компания Единой энергетической системы;Нижний Новгород |Нижегородская область
831;4161300;4161999;700;Вымпел-Коммуникации;Нижний Новгород |Нижегородская область
831;4162000;4162999;1000;Ростелеком;Нижний Новгород |Нижегородская область
831;4163000;4163999;1000;"Коммерческо-производственная фирма ""Н.Н.-РОССВЯЗЬИНФОРМ";Нижний Новгород |Нижегородская область
831;4164000;4164599;600;Вымпел-Коммуникации;Нижний Новгород |Нижегородская область
831;4164600;4164999;400;Институт прикладной физики Российской академии наук;Нижний Новгород |Нижегородская область
831;4165000;4165499;500;Газпром телеком;Нижний Новгород |Нижегородская область
831;4165500;4165999;500;Газпром телеком;Нижний Новгород |Нижегородская область
831;4166000;4166499;500;Ростелеком;Нижний Новгород |Нижегородская область
831;4166500;4166599;100;Вымпел-Коммуникации;Нижний Новгород |Нижегородская область
831;4166600;4166999;400;Ростелеком;Нижний Новгород |Нижегородская область
831;4167000;4167999;1000;Поволжье Сервис - Центр;Нижний Новгород |Нижегородская область
831;4168000;4168399;400;Вымпел-Коммуникации;Нижний Новгород |Нижегородская область
831;4168400;4168599;200;Ростелеком;Нижний Новгород |Нижегородская область
831;4168600;4168799;200;Ростелеком;Нижний Новгород |Нижегородская область
831;4168800;4168999;200;АСВТ-НН;Нижний Новгород |Нижегородская область
831;4169000;4169399;400;Вымпел-Коммуникации;Нижний Новгород |Нижегородская область
831;4169400;4169499;100;Ростелеком;Нижний Новгород |Нижегородская область
831;4169500;4169999;500;Старт Телеком;Нижний Новгород |Нижегородская область
831;4170000;4179999;10000;Ростелеком;Нижний Новгород |Нижегородская область
831;4185000;4187999;3000;Старт Телеком;Нижний Новгород |Нижегородская область
831;4188000;4188999;1000;Нью-Телеком;Нижний Новгород |Нижегородская область
831;4189000;4189299;300;Институт прикладной физики Российской академии наук;Нижний Новгород |Нижегородская область
831;4190000;4190999;1000;Ростелеком;Нижний Новгород |Нижегородская область
831;4191000;4191999;1000;Вымпел-Коммуникации;Нижний Новгород |Нижегородская область
831;4192000;4199999;8000;Ростелеком;Нижний Новгород |Нижегородская область
831;4200000;4204999;5000;"Управляющая компания ""Бизнес Технолоджис энд Коммуникейшнз";Нижний Новгород |Нижегородская область
831;4210000;4219999;10000;Ростелеком;Нижний Новгород |Нижегородская область
831;4220000;4220999;1000;Ростелеком;Нижний Новгород |Нижегородская область
831;4221000;4228999;8000;Ростелеком;Нижний Новгород |Нижегородская область
831;4229000;4229099;100;Мега-Н;Шатковский |Нижегородская область
831;4229200;4229299;100;Российские железные дороги;Шатковский |Нижегородская область
831;4230000;4239999;10000;МегаФон;Нижний Новгород |Нижегородская область
831;4240000;4249999;10000;Мобильные ТелеСистемы;Нижний Новгород |Нижегородская область
831;4258000;4259999;2000;Ростелеком;Нижний Новгород |Нижегородская область
831;4280000;4289999;10000;Ростелеком;Нижний Новгород |Нижегородская область
831;4290000;4299999;10000;Квантум;Нижний Новгород |Нижегородская область
831;4300000;4310999;11000;Ростелеком;Нижний Новгород |Нижегородская область
831;4311000;4311999;1000;Газпром телеком;Нижний Новгород |Нижегородская область
831;4312000;4312999;1000;Ростелеком;Нижний Новгород |Нижегородская область
831;4313000;4313999;1000;Администрация Волжского бассейна внутренних водных путей;Нижний Новгород |Нижегородская область
831;4314000;4319399;5400;Ростелеком;Нижний Новгород |Нижегородская область
831;4319400;4319499;100;Администрация Волжского бассейна внутренних водных путей;Нижний Новгород |Нижегородская область
831;4319500;4347999;28500;Ростелеком;Нижний Новгород |Нижегородская область
831;4348000;4349927;1928;КПФ Н.Н.-Россвязьинформ;Нижний Новгород |Нижегородская область
831;4349928;4349999;72;ТрансТелеКом-НН;Нижний Новгород |Нижегородская область
831;4350000;4370999;21000;Ростелеком;Нижний Новгород |Нижегородская область
831;4371000;4371599;600;Старт Телеком;Нижний Новгород |Нижегородская область
831;4371600;4371799;200;Информационный Вычислительный Центр;Нижний Новгород |Нижегородская область
831;4371800;4372999;1200;Старт Телеком;Нижний Новгород |Нижегородская область
831;4373000;4375999;3000;Ростелеком;Нижний Новгород |Нижегородская область
831;4376000;4376999;1000;Старт Телеком;Нижний Новгород |Нижегородская область
831;4377000;4377099;100;Ростелеком;Нижний Новгород |Нижегородская область
831;4377100;4377199;100;Связь объектов транспорта и добычи нефти;Нижний Новгород |Нижегородская область
831;4377200;4377699;500;Ростелеком;Нижний Новгород |Нижегородская область
831;4377700;4377999;300;Связь объектов транспорта и добычи нефти;Нижний Новгород |Нижегородская область
831;4378000;4380999;3000;Ростелеком;Нижний Новгород |Нижегородская область
831;4381000;4381499;500;Национальные мультисервисные сети;Нижний Новгород |Нижегородская область
831;4381500;4382299;800;Ростелеком;Нижний Новгород |Нижегородская область
831;4382300;4382499;200;Администрация Волжского бассейна внутренних водных путей;Нижний Новгород |Нижегородская область
831;4382500;4382699;200;Ростелеком;Нижний Новгород |Нижегородская область
831;4382700;4382899;200;Поволжье Сервис - Центр;Нижний Новгород |Нижегородская область
831;4382900;4382999;100;Ростелеком;Нижний Новгород |Нижегородская область
831;4383000;4383999;1000;Поволжье Сервис - Центр;Нижний Новгород |Нижегородская область
831;4384000;4386099;2100;Ростелеком;Нижний Новгород |Нижегородская область
831;4386100;4386399;300;Администрация Волжского бассейна внутренних водных путей;Нижний Новгород |Нижегородская область
831;4386400;4386599;200;Ростелеком;Нижний Новгород |Нижегородская область
831;4386600;4386999;400;Поволжье Сервис - Центр;Нижний Новгород |Нижегородская область
831;4387000;4399999;13000;Ростелеком;Нижний Новгород |Нижегородская область
831;4440000;4448999;9000;Ростелеком;Балахна |Нижегородская область
831;4449000;4449999;1000;Вымпел-Коммуникации;Балахна |Нижегородская область
831;4450000;4454999;5000;Ростелеком;Балахна |Нижегородская область
831;4455000;4455099;100;Мега-Н;Балахнинский |Нижегородская область
831;4460000;4478999;19000;Ростелеком;Балахна |Нижегородская область
831;4490000;4490999;1000;Нижегородская сотовая связь;Балахна |Нижегородская область
831;4491000;4493999;3000;ТрансТелеКом-НН;Балахна |Нижегородская область
831;4494200;4494599;400;Ростелеком;Балахна |Нижегородская область
831;4496000;4497999;2000;Вымпел-Коммуникации;Балахна |Нижегородская область
831;4499000;4499099;100;Фонеком;Балахна |Нижегородская область
831;4520000;4529999;10000;СВЯЗИСТ;Кстово |Нижегородская область
831;4530000;4549999;20000;Ростелеком;Кстово |Нижегородская область
831;4550100;4550799;700;Ростелеком;Кстово |Нижегородская область
831;4551000;4552199;1200;Ростелеком;Кстово |Нижегородская область
831;4552200;4552799;600;Связь объектов транспорта и добычи нефти;Кстово |Нижегородская область
831;4552800;4552999;200;Ростелеком;Кстово |Нижегородская область
831;4553000;4555999;3000;ЛУКОЙЛ-ИНФОРМ;Кстово |Нижегородская область
831;4556000;4565099;9100;Ростелеком;Кстово |Нижегородская область
831;4565100;4565699;600;Вымпел-Коммуникации;Кстово |Нижегородская область
831;4565700;4569199;3500;Ростелеком;Кстово |Нижегородская область
831;4569200;4569299;100;Связь объектов транспорта и добычи нефти;Кстово |Нижегородская область
831;4569300;4569999;700;Ростелеком;Кстово |Нижегородская область
831;4570000;4579999;10000;СВЯЗИСТ;Кстово |Нижегородская область
831;4590000;4594999;5000;СВЯЗИСТ;Кстово |Нижегородская область
831;4595000;4597199;2200;Вымпел-Коммуникации;Кстово |Нижегородская область
831;4597200;4598199;1000;Нижегородская сотовая связь;Кстово |Нижегородская область
831;4598200;4598499;300;Интернет лаборатория;Кстово |Нижегородская область
831;4598700;4598799;100;Фонеком;Кстово |Нижегородская область
831;4598800;4598899;100;Телеком-МК;Кстово |Нижегородская область
831;4598900;4599411;512;Медиа Плюс;Кстово |Нижегородская область
831;4600000;4615999;16000;Ростелеком;Нижний Новгород |Нижегородская область
831;4616000;4619099;3100;Вымпел-Коммуникации;Нижний Новгород |Нижегородская область
831;4619100;4619199;100;ИнфоСервис;Нижний Новгород |Нижегородская область
